Distance (mm)	Counts
0.0	196.0
0.2	155.0
0.4	163.0
0.6	205.0
0.8	196.0
1.0	172.0
1.2	201.0
1.4	192.0
1.6	187.0
1.8	230.0
2.0	220.0
2.2	234.0
2.4	220.0
2.6	253.0
2.8	227.0
3.0	226.0
3.2	243.0
3.4	255.0
3.6	242.0
3.8	276.0
4.0	265.0
4.2	284.0
4.4	267.0
4.6	287.0
4.8	341.0
5.0	333.0
5.2	317.0
5.4	354.0
5.6	347.0
5.8	351.0
6.0	420.0
6.2	367.0
6.4	386.0
6.6	423.0
6.8	426.0
7.0	448.0
7.2	450.0
7.4	459.0
7.6	482.0
7.8	500.0
8.0	560.0
8.2	501.0
8.4	522.0
8.6	545.0
8.8	546.0
9.0	585.0
9.2	623.0
9.4	660.0
9.6	691.0
9.8	640.0
10.0	717.0
10.2	840.0
10.4	916.0
10.6	1003.0
10.8	1182.0
11.0	1272.0
11.2	1359.0
11.4	1593.0
11.6	1804.0
11.8	1901.0
12.0	2107.0
12.2	2170.0
12.4	2432.0
12.6	2554.0
12.8	2605.0
13.0	2556.0
13.2	2546.0
13.4	2590.0
13.6	2476.0
13.8	2306.0
14.0	2215.0
14.2	1962.0
14.4	1793.0
14.6	1614.0
14.8	1465.0
15.0	1310.0
15.2	1206.0
15.4	1062.0
15.6	936.0
15.8	888.0
16.0	784.0
16.2	748.0
16.4	687.0
16.6	684.0
16.8	733.0
17.0	662.0
17.2	608.0
17.4	578.0
17.6	599.0
17.8	579.0
18.0	560.0
18.2	537.0
18.4	533.0
18.6	530.0
18.8	527.0
19.0	481.0
19.2	489.0
19.4	457.0
19.6	454.0
19.8	438.0
20.0	419.0
