Distance (mm)	Counts
0.0	219.0
0.2	251.0
0.4	254.0
0.6	242.0
0.8	252.0
1.0	248.0
1.2	265.0
1.4	292.0
1.6	284.0
1.8	270.0
2.0	282.0
2.2	289.0
2.4	296.0
2.6	313.0
2.8	336.0
3.0	322.0
3.2	341.0
3.4	357.0
3.6	387.0
3.8	416.0
4.0	396.0
4.2	404.0
4.4	457.0
4.6	462.0
4.8	475.0
5.0	467.0
5.2	451.0
5.4	472.0
5.6	487.0
5.8	536.0
6.0	564.0
6.2	556.0
6.4	578.0
6.6	655.0
6.8	809.0
7.0	887.0
7.2	951.0
7.4	1141.0
7.6	1248.0
7.8	1311.0
8.0	1363.0
8.2	1579.0
8.4	1628.0
8.6	1696.0
8.8	1776.0
9.0	1772.0
9.2	1616.0
9.4	1550.0
9.6	1507.0
9.8	1456.0
10.0	1401.0
10.2	1328.0
10.4	1318.0
10.6	1294.0
10.8	1302.0
11.0	1367.0
11.2	1422.0
11.4	1461.0
11.6	1657.0
11.8	1648.0
12.0	1754.0
12.2	1739.0
12.4	1779.0
12.6	1701.0
12.8	1715.0
13.0	1612.0
13.2	1534.0
13.4	1440.0
13.6	1241.0
13.8	1228.0
14.0	1125.0
14.2	1001.0
14.4	895.0
14.6	803.0
14.8	708.0
15.0	652.0
15.2	613.0
15.4	609.0
15.6	556.0
15.8	530.0
16.0	496.0
16.2	508.0
16.4	492.0
16.6	479.0
16.8	469.0
17.0	473.0
17.2	428.0
17.4	472.0
17.6	435.0
17.8	399.0
18.0	404.0
18.2	370.0
18.4	381.0
18.6	385.0
18.8	355.0
19.0	353.0
19.2	329.0
19.4	314.0
19.6	326.0
19.8	324.0
20.0	273.0
