Distance (mm)	Counts
0.0	224.0
0.2	221.0
0.4	198.0
0.6	194.0
0.8	214.0
1.0	224.0
1.2	251.0
1.4	250.0
1.6	239.0
1.8	233.0
2.0	265.0
2.2	265.0
2.4	251.0
2.6	256.0
2.8	299.0
3.0	289.0
3.2	308.0
3.4	328.0
3.6	360.0
3.8	340.0
4.0	338.0
4.2	373.0
4.4	374.0
4.6	402.0
4.8	372.0
5.0	425.0
5.2	396.0
5.4	411.0
5.6	445.0
5.8	467.0
6.0	507.0
6.2	648.0
6.4	751.0
6.6	835.0
6.8	944.0
7.0	1004.0
7.2	1148.0
7.4	1224.0
7.6	1289.0
7.8	1333.0
8.0	1451.0
8.2	1418.0
8.4	1440.0
8.6	1452.0
8.8	1348.0
9.0	1310.0
9.2	1288.0
9.4	1129.0
9.6	1035.0
9.8	945.0
10.0	879.0
10.2	829.0
10.4	723.0
10.6	670.0
10.8	594.0
11.0	659.0
11.2	681.0
11.4	680.0
11.6	695.0
11.8	794.0
12.0	861.0
12.2	1012.0
12.4	1051.0
12.6	1248.0
12.8	1351.0
13.0	1372.0
13.2	1404.0
13.4	1520.0
13.6	1578.0
13.8	1487.0
14.0	1519.0
14.2	1423.0
14.4	1357.0
14.6	1258.0
14.8	1189.0
15.0	1094.0
15.2	920.0
15.4	913.0
15.6	754.0
15.8	648.0
16.0	580.0
16.2	513.0
16.4	473.0
16.6	470.0
16.8	388.0
17.0	428.0
17.2	449.0
17.4	373.0
17.6	392.0
17.8	378.0
18.0	380.0
18.2	391.0
18.4	377.0
18.6	375.0
18.8	355.0
19.0	312.0
19.2	326.0
19.4	323.0
19.6	309.0
19.8	294.0
20.0	292.0
