Distance (mm)	Counts
0.0	201.0
0.2	183.0
0.4	184.0
0.6	159.0
0.8	226.0
1.0	233.0
1.2	239.0
1.4	203.0
1.6	237.0
1.8	229.0
2.0	241.0
2.2	225.0
2.4	227.0
2.6	261.0
2.8	265.0
3.0	242.0
3.2	292.0
3.4	272.0
3.6	316.0
3.8	323.0
4.0	315.0
4.2	311.0
4.4	354.0
4.6	338.0
4.8	338.0
5.0	344.0
5.2	349.0
5.4	374.0
5.6	388.0
5.8	367.0
6.0	435.0
6.2	419.0
6.4	399.0
6.6	446.0
6.8	462.0
7.0	488.0
7.2	479.0
7.4	491.0
7.6	563.0
7.8	551.0
8.0	490.0
8.2	611.0
8.4	592.0
8.6	658.0
8.8	658.0
9.0	744.0
9.2	872.0
9.4	1017.0
9.6	1072.0
9.8	1200.0
10.0	1219.0
10.2	1438.0
10.4	1529.0
10.6	1624.0
10.8	1728.0
11.0	1727.0
11.2	1765.0
11.4	1763.0
11.6	1806.0
11.8	1916.0
12.0	1830.0
12.2	1958.0
12.4	1866.0
12.6	1883.0
12.8	1866.0
13.0	1895.0
13.2	1954.0
13.4	1846.0
13.6	1859.0
13.8	1864.0
14.0	1768.0
14.2	1738.0
14.4	1655.0
14.6	1606.0
14.8	1496.0
15.0	1297.0
15.2	1217.0
15.4	1150.0
15.6	961.0
15.8	846.0
16.0	796.0
16.2	735.0
16.4	668.0
16.6	672.0
16.8	648.0
17.0	621.0
17.2	634.0
17.4	576.0
17.6	581.0
17.8	549.0
18.0	505.0
18.2	512.0
18.4	538.0
18.6	511.0
18.8	493.0
19.0	434.0
19.2	423.0
19.4	429.0
19.6	408.0
19.8	411.0
20.0	394.0
