Distance (mm)	Counts
0.0	221.0
0.2	231.0
0.4	224.0
0.6	236.0
0.8	233.0
1.0	250.0
1.2	261.0
1.4	270.0
1.6	292.0
1.8	266.0
2.0	251.0
2.2	314.0
2.4	284.0
2.6	293.0
2.8	335.0
3.0	321.0
3.2	310.0
3.4	339.0
3.6	339.0
3.8	364.0
4.0	353.0
4.2	392.0
4.4	358.0
4.6	413.0
4.8	397.0
5.0	430.0
5.2	476.0
5.4	496.0
5.6	613.0
5.8	736.0
6.0	788.0
6.2	864.0
6.4	1025.0
6.6	1059.0
6.8	1262.0
7.0	1225.0
7.2	1265.0
7.4	1336.0
7.6	1380.0
7.8	1366.0
8.0	1337.0
8.2	1220.0
8.4	1208.0
8.6	1149.0
8.8	1030.0
9.0	953.0
9.2	867.0
9.4	816.0
9.6	719.0
9.8	699.0
10.0	651.0
10.2	579.0
10.4	584.0
10.6	579.0
10.8	633.0
11.0	594.0
11.2	669.0
11.4	796.0
11.6	852.0
11.8	954.0
12.0	1027.0
12.2	1080.0
12.4	1169.0
12.6	1256.0
12.8	1312.0
13.0	1418.0
13.2	1401.0
13.4	1344.0
13.6	1272.0
13.8	1318.0
14.0	1127.0
14.2	1067.0
14.4	1033.0
14.6	919.0
14.8	828.0
15.0	718.0
15.2	681.0
15.4	589.0
15.6	508.0
15.8	452.0
16.0	450.0
16.2	397.0
16.4	415.0
16.6	402.0
16.8	380.0
17.0	382.0
17.2	348.0
17.4	352.0
17.6	345.0
17.8	322.0
18.0	311.0
18.2	346.0
18.4	299.0
18.6	305.0
18.8	281.0
19.0	299.0
19.2	327.0
19.4	270.0
19.6	286.0
19.8	289.0
20.0	253.0
