Distance (mm)	Counts
0.0	199.0
0.2	208.0
0.4	206.0
0.6	236.0
0.8	199.0
1.0	226.0
1.2	246.0
1.4	226.0
1.6	275.0
1.8	246.0
2.0	292.0
2.2	245.0
2.4	247.0
2.6	301.0
2.8	276.0
3.0	293.0
3.2	272.0
3.4	307.0
3.6	282.0
3.8	307.0
4.0	320.0
4.2	340.0
4.4	337.0
4.6	371.0
4.8	369.0
5.0	386.0
5.2	380.0
5.4	420.0
5.6	380.0
5.8	444.0
6.0	440.0
6.2	445.0
6.4	515.0
6.6	519.0
6.8	528.0
7.0	529.0
7.2	627.0
7.4	713.0
7.6	767.0
7.8	931.0
8.0	1015.0
8.2	1064.0
8.4	1214.0
8.6	1317.0
8.8	1450.0
9.0	1503.0
9.2	1607.0
9.4	1664.0
9.6	1684.0
9.8	1657.0
10.0	1493.0
10.2	1552.0
10.4	1440.0
10.6	1249.0
10.8	1244.0
11.0	1197.0
11.2	1067.0
11.4	1012.0
11.6	955.0
11.8	952.0
12.0	1046.0
12.2	1025.0
12.4	1193.0
12.6	1311.0
12.8	1429.0
13.0	1471.0
13.2	1587.0
13.4	1612.0
13.6	1819.0
13.8	1702.0
14.0	1708.0
14.2	1729.0
14.4	1507.0
14.6	1494.0
14.8	1411.0
15.0	1280.0
15.2	1181.0
15.4	1057.0
15.6	936.0
15.8	811.0
16.0	758.0
16.2	611.0
16.4	599.0
16.6	614.0
16.8	559.0
17.0	551.0
17.2	498.0
17.4	514.0
17.6	439.0
17.8	467.0
18.0	478.0
18.2	415.0
18.4	440.0
18.6	406.0
18.8	426.0
19.0	374.0
19.2	348.0
19.4	365.0
19.6	381.0
19.8	332.0
20.0	310.0
