Distance (mm)	Counts
0.0	164.0
0.2	185.0
0.4	184.0
0.6	205.0
0.8	200.0
1.0	192.0
1.2	227.0
1.4	211.0
1.6	213.0
1.8	241.0
2.0	242.0
2.2	235.0
2.4	239.0
2.6	259.0
2.8	236.0
3.0	259.0
3.2	277.0
3.4	268.0
3.6	322.0
3.8	278.0
4.0	297.0
4.2	283.0
4.4	312.0
4.6	316.0
4.8	322.0
5.0	356.0
5.2	358.0
5.4	354.0
5.6	372.0
5.8	377.0
6.0	408.0
6.2	411.0
6.4	442.0
6.6	454.0
6.8	497.0
7.0	465.0
7.2	467.0
7.4	505.0
7.6	516.0
7.8	563.0
8.0	565.0
8.2	576.0
8.4	609.0
8.6	601.0
8.8	573.0
9.0	623.0
9.2	711.0
9.4	846.0
9.6	933.0
9.8	981.0
10.0	1135.0
10.2	1266.0
10.4	1434.0
10.6	1498.0
10.8	1628.0
11.0	1680.0
11.2	1778.0
11.4	1856.0
11.6	1894.0
11.8	1867.0
12.0	2035.0
12.2	2054.0
12.4	2071.0
12.6	1983.0
12.8	1945.0
13.0	2039.0
13.2	2135.0
13.4	2081.0
13.6	2062.0
13.8	1925.0
14.0	1784.0
14.2	1739.0
14.4	1642.0
14.6	1519.0
14.8	1418.0
15.0	1291.0
15.2	1162.0
15.4	1139.0
15.6	966.0
15.8	892.0
16.0	729.0
16.2	768.0
16.4	690.0
16.6	703.0
16.8	675.0
17.0	563.0
17.2	585.0
17.4	573.0
17.6	517.0
17.8	563.0
18.0	532.0
18.2	536.0
18.4	508.0
18.6	494.0
18.8	461.0
19.0	435.0
19.2	445.0
19.4	457.0
19.6	458.0
19.8	408.0
20.0	395.0
